HHID,TIME,PASTA,EXPOS,AGE,INCOME,AREA,UNK
37014,1851,14,0,0,40.64516857,33702.55766,5
37015,1851,15,0,0,40.64516857,33702.55766,5
37016,1851,16,2.622241976,2,40.64516857,33702.55766,5
37017,1851,17,3.491361877,1,40.64516857,33702.55766,5
37018,1851,18,2.117519532,0,40.64516857,33702.55766,5
37019,1851,19,1.751464342,2,40.64516857,33702.55766,5
37020,1851,20,2.084558813,0,40.64516857,33702.55766,5
37021,1852,1,3.458828666,1,24.18837833,18242.33658,2
37022,1852,2,1.966993816,1,24.18837833,18242.33658,2
37023,1852,3,2.715636987,0,24.18837833,18242.33658,2
37024,1852,4,2.286377874,0,24.18837833,18242.33658,2
37025,1852,5,2.827351005,0,24.18837833,18242.33658,2
37026,1852,6,3.458703201,2,24.18837833,18242.33658,2
37027,1852,7,1.11010882,0,24.18837833,18242.33658,2
37028,1852,8,2.342493734,1,24.18837833,18242.33658,2
37029,1852,9,1.69115949,0,24.18837833,18242.33658,2
37030,1852,10,4.396322822,1,24.18837833,18242.33658,2
37031,1852,11,1.568928963,1,24.18837833,18242.33658,2
37032,1852,12,2.122259136,0,24.18837833,18242.33658,2
37033,1852,13,3.840794875,0,24.18837833,18242.33658,2
37034,1852,14,2.240075491,0,24.18837833,18242.33658,2
37035,1852,15,1.554481531,1,24.18837833,18242.33658,2
37036,1852,16,3.087049057,0,24.18837833,18242.33658,2
37037,1852,17,1.507151947,0,24.18837833,18242.33658,2
37038,1852,18,0,0,24.18837833,18242.33658,2
37039,1852,19,1.972629833,1,24.18837833,18242.33658,2
37040,1852,20,2.585787605,0,24.18837833,18242.33658,2
37041,1853,1,0.876396322,0,38.27225593,24719.5411,2
37042,1853,2,0.67602343,1,38.27225593,24719.5411,2
37043,1853,3,2.038796145,0,38.27225593,24719.5411,2
37044,1853,4,2.290530728,1,38.27225593,24719.5411,2
37045,1853,5,3.206199279,0,38.27225593,24719.5411,2
37046,1853,6,1.822467396,1,38.27225593,24719.5411,2
37047,1853,7,1.661128432,0,38.27225593,24719.5411,2
37048,1853,8,2.604574645,0,38.27225593,24719.5411,2
37049,1853,9,1.707928305,1,38.27225593,24719.5411,2
37050,1853,10,1.64542628,0,38.27225593,24719.5411,2
37051,1853,11,3.842313928,0,38.27225593,24719.5411,2
37052,1853,12,0.564013895,1,38.27225593,24719.5411,2
37053,1853,13,1.50853479,1,38.27225593,24719.5411,2
37054,1853,14,1.074181576,0,38.27225593,24719.5411,2
37055,1853,15,1.992984056,0,38.27225593,24719.5411,2
37056,1853,16,0.442309102,0,38.27225593,24719.5411,2
37057,1853,17,3.18259011,0,38.27225593,24719.5411,2
37058,1853,18,0.514676208,1,38.27225593,24719.5411,2
37059,1853,19,2.770379064,0,38.27225593,24719.5411,2
37060,1853,20,1.435660875,0,38.27225593,24719.5411,2
37061,1854,1,2.111263363,0,24.49191861,32322.01417,2
37062,1854,2,3.232278613,3,24.49191861,32322.01417,2
37063,1854,3,2.090680374,0,24.49191861,32322.01417,2
37064,1854,4,3.520472531,1,24.49191861,32322.01417,2
37065,1854,5,0.68950603,1,24.49191861,32322.01417,2
37066,1854,6,1.011366618,1,24.49191861,32322.01417,2
37067,1854,7,0.646219712,0,24.49191861,32322.01417,2
37068,1854,8,3.020366283,0,24.49191861,32322.01417,2
37069,1854,9,3.532822011,1,24.49191861,32322.01417,2
37070,1854,10,2.131461205,1,24.49191861,32322.01417,2
37071,1854,11,0.29243572,0,24.49191861,32322.01417,2
37072,1854,12,0.415876019,0,24.49191861,32322.01417,2
37073,1854,13,1.712437454,1,24.49191861,32322.01417,2
37074,1854,14,3.371528165,2,24.49191861,32322.01417,2
37075,1854,15,0.590795337,0,24.49191861,32322.01417,2
37076,1854,16,1.612183254,0,24.49191861,32322.01417,2
37077,1854,17,1.325716878,0,24.49191861,32322.01417,2
37078,1854,18,1.414155803,1,24.49191861,32322.01417,2
37079,1854,19,3.713446417,2,24.49191861,32322.01417,2
37080,1854,20,1.780096203,0,24.49191861,32322.01417,2
37081,1855,1,1.260340172,0,45.73957484,37168.52238,4
37082,1855,2,1.99247742,1,45.73957484,37168.52238,4
37083,1855,3,1.277813458,1,45.73957484,37168.52238,4
37084,1855,4,1.369077704,0,45.73957484,37168.52238,4
37085,1855,5,1.399492789,0,45.73957484,37168.52238,4
37086,1855,6,2.22268884,1,45.73957484,37168.52238,4
37087,1855,7,1.331613673,0,45.73957484,37168.52238,4
37088,1855,8,2.453162234,0,45.73957484,37168.52238,4
37089,1855,9,2.743681644,1,45.73957484,37168.52238,4
37090,1855,10,1.920582768,0,45.73957484,37168.52238,4
37091,1855,11,1.875433732,2,45.73957484,37168.52238,4
37092,1855,12,2.495352862,1,45.73957484,37168.52238,4
37093,1855,13,2.509191617,0,45.73957484,37168.52238,4
37094,1855,14,3.149455501,0,45.73957484,37168.52238,4
37095,1855,15,3.039664437,0,45.73957484,37168.52238,4
37096,1855,16,1.663256321,1,45.73957484,37168.52238,4
37097,1855,17,0.725763653,0,45.73957484,37168.52238,4
37098,1855,18,0.387767057,0,45.73957484,37168.52238,4
37099,1855,19,2.479234205,0,45.73957484,37168.52238,4
37100,1855,20,2.580824391,2,45.73957484,37168.52238,4
37101,1856,1,1.334220262,0,47.45625318,10808.08883,5
37102,1856,2,1.652060468,0,47.45625318,10808.08883,5
37103,1856,3,3.016546674,1,47.45625318,10808.08883,5
37104,1856,4,2.803320267,0,47.45625318,10808.08883,5
37105,1856,5,0.52683621,1,47.45625318,10808.08883,5
37106,1856,6,1.020485572,0,47.45625318,10808.08883,5
37107,1856,7,2.154771797,0,47.45625318,10808.08883,5
37108,1856,8,2.389269047,0,47.45625318,10808.08883,5
37109,1856,9,1.445613161,0,47.45625318,10808.08883,5
37110,1856,10,2.362133624,0,47.45625318,10808.08883,5
37111,1856,11,3.384973617,1,47.45625318,10808.08883,5
37112,1856,12,0.163605695,0,47.45625318,10808.08883,5
37113,1856,13,2.419277179,0,47.45625318,10808.08883,5
37114,1856,14,1.448792434,0,47.45625318,10808.08883,5
37115,1856,15,1.778880536,1,47.45625318,10808.08883,5
37116,1856,16,2.319023351,0,47.45625318,10808.08883,5
37117,1856,17,2.380242425,0,47.45625318,10808.08883,5
37118,1856,18,0,0,47.45625318,10808.08883,5
37119,1856,19,3.224580169,0,47.45625318,10808.08883,5
37120,1856,20,1.32074083,0,47.45625318,10808.08883,5
37121,1857,1,4.152705193,1,37.14000961,42411.10614,1
37122,1857,2,3.18707565,0,37.14000961,42411.10614,1
37123,1857,3,0.842243712,0,37.14000961,42411.10614,1
37124,1857,4,3.053968534,1,37.14000961,42411.10614,1
37125,1857,5,1.118247048,0,37.14000961,42411.10614,1
37126,1857,6,0.095081392,0,37.14000961,42411.10614,1
37127,1857,7,1.866475712,0,37.14000961,42411.10614,1
37128,1857,8,2.698760828,0,37.14000961,42411.10614,1
37129,1857,9,1.182681625,0,37.14000961,42411.10614,1
37130,1857,10,4.057777656,1,37.14000961,42411.10614,1
37131,1857,11,0.611651174,0,37.14000961,42411.10614,1
37132,1857,12,1.295095899,1,37.14000961,42411.10614,1
37133,1857,13,2.442040897,0,37.14000961,42411.10614,1
37134,1857,14,0.588188192,0,37.14000961,42411.10614,1
37135,1857,15,1.329004095,0,37.14000961,42411.10614,1
37136,1857,16,1.419492006,1,37.14000961,42411.10614,1
37137,1857,17,2.779580266,0,37.14000961,42411.10614,1
37138,1857,18,1.689056451,1,37.14000961,42411.10614,1
37139,1857,19,2.759412418,2,37.14000961,42411.10614,1
37140,1857,20,2.209555433,0,37.14000961,42411.10614,1
37141,1858,1,1.20358602,1,36.23058523,68885.19018,5
37142,1858,2,2.598213813,2,36.23058523,68885.19018,5
37143,1858,3,2.536724569,1,36.23058523,68885.19018,5
37144,1858,4,0.363447432,0,36.23058523,68885.19018,5
37145,1858,5,3.010814423,1,36.23058523,68885.19018,5
37146,1858,6,0.363021865,0,36.23058523,68885.19018,5
37147,1858,7,0.32730297,0,36.23058523,68885.19018,5
37148,1858,8,0.892239341,1,36.23058523,68885.19018,5
37149,1858,9,2.468047488,0,36.23058523,68885.19018,5
37150,1858,10,3.760839877,2,36.23058523,68885.19018,5
37151,1858,11,1.282676669,0,36.23058523,68885.19018,5
37152,1858,12,0,0,36.23058523,68885.19018,5
37153,1858,13,1.948566187,0,36.23058523,68885.19018,5
37154,1858,14,0,0,36.23058523,68885.19018,5
37155,1858,15,1.81111844,1,36.23058523,68885.19018,5
37156,1858,16,1.568190434,1,36.23058523,68885.19018,5
37157,1858,17,0.205610964,0,36.23058523,68885.19018,5
37158,1858,18,0.021603886,0,36.23058523,68885.19018,5
37159,1858,19,2.060832355,1,36.23058523,68885.19018,5
37160,1858,20,2.161164972,2,36.23058523,68885.19018,5
37161,1859,1,3.419062761,1,44.94293718,38606.98598,5
37162,1859,2,1.218178816,1,44.94293718,38606.98598,5
37163,1859,3,2.545404373,1,44.94293718,38606.98598,5
37164,1859,4,0.928560843,0,44.94293718,38606.98598,5
37165,1859,5,3.033732036,1,44.94293718,38606.98598,5
37166,1859,6,1.510183735,0,44.94293718,38606.98598,5
37167,1859,7,1.843934117,0,44.94293718,38606.98598,5
37168,1859,8,2.643272511,1,44.94293718,38606.98598,5
37169,1859,9,1.001897402,0,44.94293718,38606.98598,5
37170,1859,10,0.69037553,0,44.94293718,38606.98598,5
37171,1859,11,2.270956849,0,44.94293718,38606.98598,5
37172,1859,12,2.192324462,0,44.94293718,38606.98598,5
37173,1859,13,0.414871791,0,44.94293718,38606.98598,5
37174,1859,14,2.095571005,2,44.94293718,38606.98598,5
37175,1859,15,3.85630726,0,44.94293718,38606.98598,5
37176,1859,16,0.57182571,0,44.94293718,38606.98598,5
37177,1859,17,1.279482443,1,44.94293718,38606.98598,5
37178,1859,18,2.792353595,1,44.94293718,38606.98598,5
37179,1859,19,5.809165321,1,44.94293718,38606.98598,5
37180,1859,20,0,0,44.94293718,38606.98598,5
37181,1860,1,2.435243652,0,50.76341837,33399.40193,3
37182,1860,2,2.783598406,2,50.76341837,33399.40193,3
37183,1860,3,3.152413923,3,50.76341837,33399.40193,3
37184,1860,4,2.268252532,0,50.76341837,33399.40193,3
37185,1860,5,0,0,50.76341837,33399.40193,3
37186,1860,6,0.154529252,0,50.76341837,33399.40193,3
37187,1860,7,0.189391895,0,50.76341837,33399.40193,3
37188,1860,8,2.097454367,1,50.76341837,33399.40193,3
37189,1860,9,0,0,50.76341837,33399.40193,3
37190,1860,10,1.02344993,0,50.76341837,33399.40193,3
37191,1860,11,2.684441837,1,50.76341837,33399.40193,3
37192,1860,12,0.658418986,1,50.76341837,33399.40193,3
37193,1860,13,1.286697449,0,50.76341837,33399.40193,3
37194,1860,14,0,0,50.76341837,33399.40193,3
37195,1860,15,2.514271541,0,50.76341837,33399.40193,3
37196,1860,16,1.958742209,1,50.76341837,33399.40193,3
37197,1860,17,2.170738866,1,50.76341837,33399.40193,3
37198,1860,18,0,0,50.76341837,33399.40193,3
37199,1860,19,1.583671005,2,50.76341837,33399.40193,3
37200,1860,20,2.895618219,1,50.76341837,33399.40193,3
37201,1861,1,0.039953393,0,48.5960582,17018.59609,2
37202,1861,2,1.237330562,0,48.5960582,17018.59609,2
37203,1861,3,1.516622478,0,48.5960582,17018.59609,2
37204,1861,4,3.278867561,1,48.5960582,17018.59609,2
37205,1861,5,1.4829231,1,48.5960582,17018.59609,2
37206,1861,6,0.39403285,0,48.5960582,17018.59609,2
37207,1861,7,1.457733186,1,48.5960582,17018.59609,2
37208,1861,8,0.010823332,0,48.5960582,17018.59609,2
37209,1861,9,0.208824354,0,48.5960582,17018.59609,2
37210,1861,10,2.344017523,0,48.5960582,17018.59609,2
37211,1861,11,1.814319635,0,48.5960582,17018.59609,2
37212,1861,12,2.407896472,0,48.5960582,17018.59609,2
37213,1861,13,1.669709935,1,48.5960582,17018.59609,2
37214,1861,14,1.277685045,0,48.5960582,17018.59609,2
37215,1861,15,0,0,48.5960582,17018.59609,2
37216,1861,16,1.4569688,0,48.5960582,17018.59609,2
37217,1861,17,1.418202265,0,48.5960582,17018.59609,2
37218,1861,18,0,1,48.5960582,17018.59609,2
37219,1861,19,3.010409906,0,48.5960582,17018.59609,2
37220,1861,20,1.616150964,0,48.5960582,17018.59609,2
37221,1862,1,1.529302837,0,42.29852095,27254.56721,1
37222,1862,2,4.261674593,2,42.29852095,27254.56721,1
37223,1862,3,2.979695137,0,42.29852095,27254.56721,1
37224,1862,4,1.084926509,0,42.29852095,27254.56721,1
37225,1862,5,1.0945539,2,42.29852095,27254.56721,1
37226,1862,6,1.475019825,0,42.29852095,27254.56721,1
37227,1862,7,2.983776713,0,42.29852095,27254.56721,1
37228,1862,8,3.335548543,0,42.29852095,27254.56721,1
37229,1862,9,1.288034466,1,42.29852095,27254.56721,1
37230,1862,10,2.440789444,1,42.29852095,27254.56721,1
37231,1862,11,0.829052435,1,42.29852095,27254.56721,1
37232,1862,12,1.743809379,0,42.29852095,27254.56721,1
37233,1862,13,2.143974988,1,42.29852095,27254.56721,1
37234,1862,14,0.507388606,0,42.29852095,27254.56721,1
37235,1862,15,0.737393744,0,42.29852095,27254.56721,1
37236,1862,16,2.828413536,1,42.29852095,27254.56721,1
37237,1862,17,1.35517972,0,42.29852095,27254.56721,1
37238,1862,18,1.559588198,0,42.29852095,27254.56721,1
37239,1862,19,1.713638611,1,42.29852095,27254.56721,1
37240,1862,20,0,0,42.29852095,27254.56721,1
37241,1863,1,1.661639176,0,25.66451491,23582.82712,1
37242,1863,2,3.191054714,1,25.66451491,23582.82712,1
37243,1863,3,2.399166427,0,25.66451491,23582.82712,1
37244,1863,4,2.802577323,2,25.66451491,23582.82712,1
37245,1863,5,1.60961398,1,25.66451491,23582.82712,1
37246,1863,6,0,0,25.66451491,23582.82712,1
37247,1863,7,2.246231734,1,25.66451491,23582.82712,1
37248,1863,8,1.024833316,1,25.66451491,23582.82712,1
37249,1863,9,0.96439439,0,25.66451491,23582.82712,1
37250,1863,10,1.067101322,0,25.66451491,23582.82712,1
37251,1863,11,1.990434316,1,25.66451491,23582.82712,1
37252,1863,12,0.991477198,1,25.66451491,23582.82712,1
37253,1863,13,2.417770411,0,25.66451491,23582.82712,1
37254,1863,14,2.051923426,0,25.66451491,23582.82712,1
37255,1863,15,1.547991013,2,25.66451491,23582.82712,1
37256,1863,16,2.311297789,1,25.66451491,23582.82712,1
37257,1863,17,2.542413069,0,25.66451491,23582.82712,1
37258,1863,18,3.00122831,3,25.66451491,23582.82712,1
37259,1863,19,0.708548409,0,25.66451491,23582.82712,1
37260,1863,20,1.029608285,1,25.66451491,23582.82712,1
37261,1864,1,0.751699066,1,64.08779221,33914.31416,1
37262,1864,2,1.845902818,0,64.08779221,33914.31416,1
37263,1864,3,1.898335848,1,64.08779221,33914.31416,1
37264,1864,4,2.610184308,0,64.08779221,33914.31416,1
37265,1864,5,0,1,64.08779221,33914.31416,1
37266,1864,6,1.561985514,0,64.08779221,33914.31416,1
37267,1864,7,1.45876109,0,64.08779221,33914.31416,1
37268,1864,8,1.935447046,0,64.08779221,33914.31416,1
37269,1864,9,0.787068816,2,64.08779221,33914.31416,1
37270,1864,10,2.389659811,1,64.08779221,33914.31416,1
37271,1864,11,1.481595603,2,64.08779221,33914.31416,1
37272,1864,12,1.67872835,0,64.08779221,33914.31416,1
37273,1864,13,1.731116232,0,64.08779221,33914.31416,1
37274,1864,14,1.705314215,1,64.08779221,33914.31416,1
37275,1864,15,2.043025185,2,64.08779221,33914.31416,1
37276,1864,16,2.341953019,1,64.08779221,33914.31416,1
37277,1864,17,0.718921871,1,64.08779221,33914.31416,1
37278,1864,18,2.778763693,0,64.08779221,33914.31416,1
37279,1864,19,1.888376976,2,64.08779221,33914.31416,1
37280,1864,20,0.952703957,0,64.08779221,33914.31416,1
37281,1865,1,1.025866391,0,23.32636668,24632.06241,5
37282,1865,2,0.723878255,0,23.32636668,24632.06241,5
37283,1865,3,2.967900708,0,23.32636668,24632.06241,5
37284,1865,4,3.587832185,0,23.32636668,24632.06241,5
37285,1865,5,1.853514292,0,23.32636668,24632.06241,5
37286,1865,6,3.122829595,2,23.32636668,24632.06241,5
37287,1865,7,1.738311276,0,23.32636668,24632.06241,5
37288,1865,8,2.396289596,1,23.32636668,24632.06241,5
37289,1865,9,3.048574217,1,23.32636668,24632.06241,5
37290,1865,10,0.149750068,0,23.32636668,24632.06241,5
37291,1865,11,1.005349493,0,23.32636668,24632.06241,5
37292,1865,12,1.455357583,0,23.32636668,24632.06241,5
37293,1865,13,0,0,23.32636668,24632.06241,5
37294,1865,14,2.061486823,1,23.32636668,24632.06241,5
37295,1865,15,2.676033425,1,23.32636668,24632.06241,5
37296,1865,16,3.592250025,2,23.32636668,24632.06241,5
37297,1865,17,3.008674869,0,23.32636668,24632.06241,5
37298,1865,18,2.658684374,0,23.32636668,24632.06241,5
37299,1865,19,2.147652131,0,23.32636668,24632.06241,5
37300,1865,20,4.004890453,1,23.32636668,24632.06241,5
37301,1866,1,2.473949999,1,53.75469102,20815.05342,2
37302,1866,2,0,0,53.75469102,20815.05342,2
37303,1866,3,3.270145007,2,53.75469102,20815.05342,2
37304,1866,4,1.141903607,0,53.75469102,20815.05342,2
37305,1866,5,2.03424202,0,53.75469102,20815.05342,2
37306,1866,6,0.390875063,0,53.75469102,20815.05342,2
37307,1866,7,0,0,53.75469102,20815.05342,2
37308,1866,8,2.164643809,0,53.75469102,20815.05342,2
37309,1866,9,2.02744656,0,53.75469102,20815.05342,2
37310,1866,10,3.432594437,0,53.75469102,20815.05342,2
37311,1866,11,0,0,53.75469102,20815.05342,2
37312,1866,12,1.425743729,1,53.75469102,20815.05342,2
37313,1866,13,0.686254812,0,53.75469102,20815.05342,2
37314,1866,14,1.209190865,0,53.75469102,20815.05342,2
37315,1866,15,2.651125999,1,53.75469102,20815.05342,2
37316,1866,16,1.679129593,0,53.75469102,20815.05342,2
37317,1866,17,1.464831037,1,53.75469102,20815.05342,2
37318,1866,18,2.438950807,0,53.75469102,20815.05342,2
37319,1866,19,3.236288621,2,53.75469102,20815.05342,2
37320,1866,20,2.498992439,2,53.75469102,20815.05342,2
37321,1867,1,0.626791609,0,27.23510039,57220.75036,1
37322,1867,2,1.533764476,0,27.23510039,57220.75036,1
37323,1867,3,1.513035164,1,27.23510039,57220.75036,1
37324,1867,4,1.832144686,0,27.23510039,57220.75036,1
37325,1867,5,2.025009548,0,27.23510039,57220.75036,1
37326,1867,6,1.154602004,1,27.23510039,57220.75036,1
37327,1867,7,0.970299859,0,27.23510039,57220.75036,1
37328,1867,8,3.416720921,2,27.23510039,57220.75036,1
37329,1867,9,1.022972619,0,27.23510039,57220.75036,1
37330,1867,10,1.767439412,0,27.23510039,57220.75036,1
37331,1867,11,1.359841174,0,27.23510039,57220.75036,1
37332,1867,12,2.075157186,0,27.23510039,57220.75036,1
37333,1867,13,2.374266411,1,27.23510039,57220.75036,1
37334,1867,14,2.394996976,0,27.23510039,57220.75036,1
37335,1867,15,0.678886802,0,27.23510039,57220.75036,1
37336,1867,16,2.241591516,1,27.23510039,57220.75036,1
37337,1867,17,3.596971594,0,27.23510039,57220.75036,1
37338,1867,18,1.782560603,0,27.23510039,57220.75036,1
37339,1867,19,2.193688264,1,27.23510039,57220.75036,1
37340,1867,20,2.431222301,1,27.23510039,57220.75036,1
37341,1868,1,1.954959941,0,18.68017343,13250.92137,3
37342,1868,2,1.511606602,0,18.68017343,13250.92137,3
37343,1868,3,1.500017065,0,18.68017343,13250.92137,3
37344,1868,4,1.059745066,1,18.68017343,13250.92137,3
37345,1868,5,2.681020479,0,18.68017343,13250.92137,3
37346,1868,6,3.346993325,1,18.68017343,13250.92137,3
37347,1868,7,1.373655731,0,18.68017343,13250.92137,3
37348,1868,8,1.274650642,1,18.68017343,13250.92137,3
37349,1868,9,2.577656537,0,18.68017343,13250.92137,3
37350,1868,10,2.399663103,0,18.68017343,13250.92137,3
37351,1868,11,0,0,18.68017343,13250.92137,3
37352,1868,12,1.492146504,0,18.68017343,13250.92137,3
37353,1868,13,2.040499611,0,18.68017343,13250.92137,3
37354,1868,14,2.422243268,1,18.68017343,13250.92137,3
37355,1868,15,1.792202819,0,18.68017343,13250.92137,3
37356,1868,16,0.838395536,1,18.68017343,13250.92137,3
37357,1868,17,1.530436141,1,18.68017343,13250.92137,3
37358,1868,18,3.442341427,3,18.68017343,13250.92137,3
37359,1868,19,2.524682956,1,18.68017343,13250.92137,3
37360,1868,20,0.323328493,1,18.68017343,13250.92137,3
37361,1869,1,4.085559492,2,26.5801802,42470.28545,2
37362,1869,2,0.386242805,0,26.5801802,42470.28545,2
37363,1869,3,1.473556494,0,26.5801802,42470.28545,2
37364,1869,4,1.966239793,0,26.5801802,42470.28545,2
37365,1869,5,1.197957136,0,26.5801802,42470.28545,2
37366,1869,6,2.528523889,1,26.5801802,42470.28545,2
37367,1869,7,1.450570709,1,26.5801802,42470.28545,2
37368,1869,8,2.774935092,1,26.5801802,42470.28545,2
37369,1869,9,1.407535634,1,26.5801802,42470.28545,2
37370,1869,10,3.422145137,1,26.5801802,42470.28545,2
37371,1869,11,1.945822235,2,26.5801802,42470.28545,2
37372,1869,12,1.334286994,0,26.5801802,42470.28545,2
37373,1869,13,0.745710816,0,26.5801802,42470.28545,2
37374,1869,14,2.872501554,2,26.5801802,42470.28545,2
37375,1869,15,1.738864031,0,26.5801802,42470.28545,2
37376,1869,16,3.564872692,0,26.5801802,42470.28545,2
37377,1869,17,3.037439774,0,26.5801802,42470.28545,2
37378,1869,18,4.444850153,4,26.5801802,42470.28545,2
37379,1869,19,1.077781165,0,26.5801802,42470.28545,2
37380,1869,20,3.493608507,0,26.5801802,42470.28545,2
37381,1870,1,1.784030789,1,34.39990949,34099.87843,4
37382,1870,2,3.446545249,3,34.39990949,34099.87843,4
37383,1870,3,2.134293803,1,34.39990949,34099.87843,4
37384,1870,4,0.997018059,0,34.39990949,34099.87843,4
37385,1870,5,1.977268569,0,34.39990949,34099.87843,4
37386,1870,6,2.346858839,0,34.39990949,34099.87843,4
37387,1870,7,0.56973449,0,34.39990949,34099.87843,4
37388,1870,8,1.366821987,0,34.39990949,34099.87843,4
37389,1870,9,3.415432889,1,34.39990949,34099.87843,4
37390,1870,10,2.404698003,1,34.39990949,34099.87843,4
37391,1870,11,2.523033403,0,34.39990949,34099.87843,4
37392,1870,12,1.93522976,0,34.39990949,34099.87843,4
37393,1870,13,3.926449775,1,34.39990949,34099.87843,4
37394,1870,14,4.659842455,1,34.39990949,34099.87843,4
37395,1870,15,2.135325825,0,34.39990949,34099.87843,4
37396,1870,16,1.070923878,1,34.39990949,34099.87843,4
37397,1870,17,2.728653495,0,34.39990949,34099.87843,4
37398,1870,18,0.557842269,1,34.39990949,34099.87843,4
37399,1870,19,1.80276703,1,34.39990949,34099.87843,4
37400,1870,20,4.736802177,0,34.39990949,34099.87843,4
37401,1871,1,3.146621573,1,29.5893904,22812.43172,1
37402,1871,2,1.034723268,1,29.5893904,22812.43172,1
37403,1871,3,1.320343618,0,29.5893904,22812.43172,1
37404,1871,4,1.186371828,2,29.5893904,22812.43172,1
37405,1871,5,2.042363425,1,29.5893904,22812.43172,1
37406,1871,6,2.735360578,1,29.5893904,22812.43172,1
37407,1871,7,1.895706473,0,29.5893904,22812.43172,1
37408,1871,8,3.561584345,1,29.5893904,22812.43172,1
37409,1871,9,2.542273197,2,29.5893904,22812.43172,1
37410,1871,10,1.124692821,1,29.5893904,22812.43172,1
37411,1871,11,2.410977571,1,29.5893904,22812.43172,1
37412,1871,12,2.125299434,0,29.5893904,22812.43172,1
37413,1871,13,2.314040459,2,29.5893904,22812.43172,1
37414,1871,14,1.469708651,1,29.5893904,22812.43172,1
37415,1871,15,1.189332326,1,29.5893904,22812.43172,1
37416,1871,16,3.660298179,1,29.5893904,22812.43172,1
37417,1871,17,2.989308262,0,29.5893904,22812.43172,1
37418,1871,18,0.861453449,0,29.5893904,22812.43172,1
37419,1871,19,0,0,29.5893904,22812.43172,1
37420,1871,20,2.990804164,1,29.5893904,22812.43172,1
37421,1872,1,1.170547096,1,53.1076312,34229.63843,3
37422,1872,2,2.519655293,0,53.1076312,34229.63843,3
37423,1872,3,2.528041295,0,53.1076312,34229.63843,3
37424,1872,4,0,0,53.1076312,34229.63843,3
37425,1872,5,2.864756695,0,53.1076312,34229.63843,3
37426,1872,6,1.780566607,1,53.1076312,34229.63843,3
37427,1872,7,0.839504875,0,53.1076312,34229.63843,3
37428,1872,8,1.598231427,0,53.1076312,34229.63843,3
37429,1872,9,0.559341269,0,53.1076312,34229.63843,3
37430,1872,10,1.099497499,0,53.1076312,34229.63843,3
37431,1872,11,1.325179121,1,53.1076312,34229.63843,3
37432,1872,12,1.162532676,1,53.1076312,34229.63843,3
37433,1872,13,0.176123863,0,53.1076312,34229.63843,3
37434,1872,14,2.327597007,0,53.1076312,34229.63843,3
37435,1872,15,3.098709575,0,53.1076312,34229.63843,3
37436,1872,16,1.748850129,0,53.1076312,34229.63843,3
37437,1872,17,0.303829438,0,53.1076312,34229.63843,3
37438,1872,18,3.077850758,2,53.1076312,34229.63843,3
37439,1872,19,0.625550282,0,53.1076312,34229.63843,3
37440,1872,20,0.49751893,0,53.1076312,34229.63843,3
37441,1873,1,1.30626268,0,44.40389413,7100.517847,3
37442,1873,2,1.540342519,0,44.40389413,7100.517847,3
37443,1873,3,2.402960416,0,44.40389413,7100.517847,3
37444,1873,4,1.647831298,2,44.40389413,7100.517847,3
37445,1873,5,2.725731368,1,44.40389413,7100.517847,3
37446,1873,6,1.07664003,0,44.40389413,7100.517847,3
37447,1873,7,3.889774398,2,44.40389413,7100.517847,3
37448,1873,8,0.936174677,0,44.40389413,7100.517847,3
37449,1873,9,0.215849224,0,44.40389413,7100.517847,3
37450,1873,10,3.060117175,0,44.40389413,7100.517847,3
37451,1873,11,1.044086559,1,44.40389413,7100.517847,3
37452,1873,12,1.885557753,0,44.40389413,7100.517847,3
37453,1873,13,0.893207223,0,44.40389413,7100.517847,3
37454,1873,14,1.870506579,1,44.40389413,7100.517847,3
37455,1873,15,1.561442636,1,44.40389413,7100.517847,3
37456,1873,16,0.499898133,0,44.40389413,7100.517847,3
37457,1873,17,2.193364529,0,44.40389413,7100.517847,3
37458,1873,18,0,0,44.40389413,7100.517847,3
37459,1873,19,2.246207908,0,44.40389413,7100.517847,3
37460,1873,20,0.540195819,0,44.40389413,7100.517847,3
37461,1874,1,1.481625851,0,19.60503574,33659.33414,3
37462,1874,2,1.594479816,0,19.60503574,33659.33414,3
37463,1874,3,1.559395371,0,19.60503574,33659.33414,3
37464,1874,4,3.910343516,2,19.60503574,33659.33414,3
37465,1874,5,2.845440076,0,19.60503574,33659.33414,3
37466,1874,6,2.97348093,2,19.60503574,33659.33414,3
37467,1874,7,2.62405897,0,19.60503574,33659.33414,3
37468,1874,8,0.856879972,0,19.60503574,33659.33414,3
37469,1874,9,2.146874905,1,19.60503574,33659.33414,3
37470,1874,10,0.717944332,0,19.60503574,33659.33414,3
37471,1874,11,2.418505397,1,19.60503574,33659.33414,3
37472,1874,12,1.213416311,1,19.60503574,33659.33414,3
37473,1874,13,4.493600279,2,19.60503574,33659.33414,3
37474,1874,14,1.513502026,0,19.60503574,33659.33414,3
37475,1874,15,2.09667739,0,19.60503574,33659.33414,3
37476,1874,16,2.056811706,0,19.60503574,33659.33414,3
37477,1874,17,3.87581137,1,19.60503574,33659.33414,3
37478,1874,18,3.652860431,0,19.60503574,33659.33414,3
37479,1874,19,3.003706578,1,19.60503574,33659.33414,3
37480,1874,20,2.376572729,1,19.60503574,33659.33414,3
37481,1875,1,2.892050812,3,29.82706301,28851.8944,3
